index,AvgUnitsShipped,StdUnitsShipped,MinUnitsShipped,MaxUnitsShipped,AvgNetAmount,StdNetAmount,MinNetAmount,MaxNetAmount,NumberOfTransactions,NumberOfTransactionDays,GLCategory
3650,0.761363,1.45423928987829,0.0,12.0,21.671363,21.0713926669245,0.0,46.5,88,73,Packaged Grocery
5925,1.77528,1.20030889610707,0.0,7.0,10.613539,7.127757656536129,0.0,43.82,178,126,Body Care
2757,0.801393,0.547337620039202,0.0,4.0,35.52324,24.383837668894,0.0,175.36,287,167,Packaged Grocery
3109,1.340158,1.2383099520985,0.0,38.0,26.665246999999997,22.8977003223239,0.0,694.64,3028,283,Packaged Grocery
5607,0.658914,0.557874287207225,0.0,4.0,8.167519,10.067390786430401,0.0,61.6,258,117,Packaged Grocery
442,1.364675,1.7318299835793898,0.0,70.0,39.755037,46.3110156316434,0.0,1797.6,3063,284,Packaged Grocery
4222,1.0661370000000001,0.314533443389979,0.0,4.0,27.252328000000002,7.74766768602271,0.0,85.72,756,256,Packaged Grocery
6472,0.916068,0.8184782938089019,0.0,15.0,19.317073,17.3016426953014,0.0,316.8,1394,247,Packaged Grocery
3463,1.354965,0.691882567204259,0.0,10.0,30.372682,15.5037582195536,0.0,224.3,4823,293,Refrigerated Grocery
2991,0.6710520000000001,0.472952651463459,0.0,1.0,9.705921,6.868209116915731,0.0,15.32,76,68,Packaged Grocery
3580,1.253968,1.04611971381775,0.0,8.0,36.686406,7.28735361875677,0.0,81.22,693,253,Packaged Grocery
1510,1.09756,0.657374515727433,0.0,6.0,25.731524,15.077526672017902,0.0,131.34,164,116,Packaged Grocery
1138,0.8555,0.44293442890031204,0.0,3.0,10.609474,5.492888678940769,0.0,37.2,609,242,Packaged Grocery
5588,1.305619,0.9166699345198209,0.0,12.0,38.4392,25.3905281834691,0.0,377.52,2189,270,Packaged Grocery
6771,2.651785,1.8831793621239399,0.0,12.0,16.545357,17.757259005981396,0.0,115.32,224,116,Vitamins
842,0.45,0.6048053188292989,0.0,2.0,6.0605,8.18541351879575,0.0,26.86,20,19,Packaged Grocery
397,1.00191,0.0757131774503405,0.0,2.0,27.023609999999998,2.3716921521234102,0.0,55.4,1047,264,Packaged Grocery
2028,2.454545,2.1431988791072802,0.0,10.0,13.411558,11.428220387423101,0.0,48.4,77,67,Body Care
6340,0.733408,0.6258487685190091,0.0,10.0,19.405804,15.9399917147737,0.0,231.8,889,242,Refrigerated Grocery
3165,0.978007,0.5942580735427679,0.0,8.0,26.958732,15.3241436953864,0.0,182.24,773,235,Frozen
5649,1.102336,0.861358278088465,0.0,12.0,14.798186,11.493792736440302,0.0,160.2,1241,280,Refrigerated Grocery
4654,0.833333,0.40157348177047403,0.0,2.0,10.620591000000001,5.2220703334287695,0.0,26.36,186,141,Packaged Grocery
866,1.256345,0.851203105582077,0.0,10.0,39.820444,25.1052065843395,0.0,277.5,788,208,Packaged Grocery
5095,1.898305,1.11179484199302,1.0,8.0,9.150847,5.25674986182616,3.97,34.09,354,167,Body Care
6001,1.77037,1.28679133947752,0.0,8.0,12.761925,9.33531902710108,0.0,57.92,135,102,Body Care
6763,0.17948699999999998,0.386243639668214,0.0,1.0,7.450641,16.035536213724598,0.0,43.31,78,42,Packaged Grocery
5876,3.534482,10.0755314469409,0.0,77.0,128.928275,314.102493793828,0.0,2351.58,58,14,Packaged Grocery
4567,2.785609,2.47238389683913,0.0,24.0,8.022222,7.1744371922827,0.0,75.12,2043,278,Body Care
6994,1.052419,0.248783288820513,1.0,3.0,29.888365999999998,7.196556159722281,0.0,87.93,496,207,Frozen
3284,3.038393,2.7003114653862594,0.0,48.0,7.264285000000001,6.183476853745849,0.0,96.96,2266,284,Body Care
2833,3.0,0.666666666666667,2.0,4.0,15.251,3.8423963876726606,9.96,22.64,10,10,Vitamins
1466,3.926829,1.9072662998400602,0.0,12.0,17.66239,8.999634637729391,0.0,62.52,410,198,Packaged Grocery
570,1.217391,1.4439612718454,0.0,6.0,14.786086,17.3411630365134,0.0,69.9,46,43,Vitamins
3215,0.9057639999999999,0.7366947980657719,0.0,9.0,12.46082,9.76330269219304,0.0,116.73,902,246,Refrigerated Grocery
628,0.9380950000000001,0.366856205337911,0.0,3.0,25.638428,10.3444275710611,0.0,78.33,420,179,Packaged Grocery
1967,1.174698,0.5822304809680071,0.0,5.0,22.740542,12.910983919317601,0.0,98.5,166,108,Packaged Grocery
4965,1.409448,0.9821300060160351,0.0,9.0,20.399984,14.2025581902704,0.0,128.25,635,194,Packaged Grocery
6146,1.095225,0.807085050126233,0.0,18.0,12.377846,8.76152960699755,0.0,161.46,3812,290,Refrigerated Grocery
6504,0.619047,0.589592272353571,0.0,2.0,5.292857,4.8956073605398,0.0,14.8,21,20,Packaged Grocery
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,Body Care
4976,4.40774,3.8809181403400697,0.0,36.0,13.659801000000002,11.987084940308002,0.0,121.32,1111,260,Body Care
1440,2.05691,1.18011284834401,1.0,6.0,13.197439000000001,7.476145270693429,5.71,41.04,246,153,Vitamins
3360,1.371733,1.15537685705468,0.0,10.0,23.146520000000002,18.4219106124029,0.0,174.6,842,193,Packaged Grocery
4210,1.065805,0.47056908720720203,0.0,12.0,26.283410999999997,11.3115276003461,0.0,293.64,2477,288,Frozen
3283,2.0169490000000003,1.18163424856,1.0,6.0,13.168474,7.56933919895424,6.41,38.82,59,54,Vitamins
2138,1.171706,0.5427409831837461,0.0,6.0,26.419033000000002,11.971824103377699,0.0,141.0,2877,290,Packaged Grocery
1911,1.081264,0.35058414710348396,0.0,4.0,18.214537,5.64191278956033,0.0,70.92,1329,272,Packaged Grocery
2230,1.094758,0.434501862774226,1.0,7.0,17.366169,6.2386288762717,0.0,96.67,992,255,Packaged Grocery
4787,2.0342849999999997,1.22250690276272,0.0,8.0,10.864542,6.53145671866434,0.0,43.12,350,193,Body Care
6486,1.060317,0.421756896552632,0.0,6.0,23.100507,8.70324815247729,0.0,116.7,315,180,Packaged Grocery
3430,0.453571,0.512903145298148,0.0,2.0,9.291892,10.5156356866948,0.0,40.74,280,134,Frozen
4029,0.946717,0.979317631760751,0.0,12.0,21.148229999999998,21.9206024184746,0.0,285.0,1051,240,Packaged Grocery
4439,2.534653,1.5866337256492498,1.0,10.0,27.515123,17.0862246615698,9.77,103.4,404,190,Body Care
4245,2.59163,2.38540431146229,0.0,30.0,24.68088,20.6982257166331,0.0,255.9,1386,262,Vitamins
5611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,Refrigerated Grocery
755,1.1012520000000001,0.52639673075436,0.0,5.0,22.950459,10.7531329933337,0.0,104.85,958,255,Packaged Grocery
6957,0.811279,0.630012672236916,0.0,6.0,27.560021000000003,20.7672878899455,0.0,165.9,461,210,Packaged Grocery
3330,0.956081,0.351409047731133,0.0,4.0,24.477398,9.143990097596712,0.0,102.72,296,167,Packaged Grocery
2323,1.0,0.0,1.0,1.0,25.97,0.166647617958025,25.88,26.24,8,8,Packaged Grocery
5586,0.8323860000000001,0.749379221635627,0.0,8.0,10.81909,14.3093024062508,0.0,142.24,352,84,Packaged Grocery
1634,2.31357,1.81003149580424,0.0,24.0,8.631831,6.1197874868700195,0.0,77.04,759,238,Body Care
1502,1.7781810000000002,1.37955495165351,0.0,18.0,16.197854,10.8959683889065,0.0,124.38,275,142,Body Care
238,1.069868,0.424769044969278,1.0,12.0,21.592235000000002,8.73506229820007,0.0,244.44,1145,260,Packaged Grocery
1212,0.926565,0.398870808053094,0.0,3.0,8.733822,6.44925730370803,0.0,36.42,463,108,Refrigerated Grocery
79,1.112149,0.417864031593935,0.0,4.0,41.332912,16.0817731078358,0.0,154.6,642,216,Packaged Grocery
2513,1.142723,0.7191696491730691,0.0,12.0,16.282591,10.2449404827751,0.0,185.88,1065,252,Packaged Grocery
6000,1.073309,0.44773019698022604,0.0,6.0,18.983786,8.41808861035637,0.0,97.2,1405,270,Packaged Grocery
4867,3.342402,2.36246102918499,0.0,24.0,15.226211,10.7593246832398,0.0,109.68,1507,282,Body Care
4667,1.033333,0.244520835040345,0.0,4.0,39.642137,10.0794271762419,0.0,168.6,510,222,Packaged Grocery
4451,1.074527,0.49819560233751603,1.0,10.0,30.062224,14.466246121609599,0.0,325.2,1798,276,Refrigerated Grocery
1499,1.213424,0.9140091881689059,0.0,15.0,23.07264,16.8982091488115,0.0,287.56,2488,285,Packaged Grocery
1739,1.0554270000000001,0.30682719967324895,1.0,4.0,12.578752,3.2928567913767006,0.0,41.76,433,204,Packaged Grocery
1912,0.5,0.52704627669473,0.0,1.0,6.018,6.3463091636005196,0.0,12.54,10,10,Refrigerated Grocery
1132,1.231565,0.715800401622009,0.0,8.0,7.855097,5.08105682850133,0.0,59.76,773,256,Packaged Grocery
4663,0.512658,0.53818924727951,0.0,2.0,8.374556,8.90402875929858,0.0,34.22,158,109,Packaged Grocery
5519,1.833333,0.937436866561092,1.0,3.0,85.841666,44.0494302580704,46.25,140.64,12,6,Meat
4088,1.0,0.260377821961648,0.0,2.0,50.9305,13.6234637355022,0.0,100.8,60,56,Packaged Grocery
4028,1.017326,0.8725305184138601,0.0,17.0,11.336089,9.113262104292211,0.0,152.49,1616,283,Refrigerated Grocery
2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Packaged Tea
61,3.162601,2.81602745094111,0.0,24.0,11.508888,10.596943935538501,0.0,94.56,369,192,Vitamins
811,3.5636360000000002,3.2475839245201,0.0,12.0,7.561272,6.6654290669442,0.0,24.96,55,42,Body Care
1175,0.692307,0.480384461415261,0.0,1.0,29.173076000000002,20.8264460820913,0.0,48.03,13,12,Meat
6594,4.0,,4.0,4.0,24.12,,24.12,24.12,1,1,Vitamins
38,0.736486,0.46375748318123794,0.0,3.0,13.270101,8.351798283361749,0.0,46.71,296,176,Packaged Grocery
1140,1.256132,0.912244390075259,0.0,16.0,14.393051000000002,10.0846068266041,0.0,145.6,1753,276,Packaged Grocery
5121,2.142857,1.1547005383792501,1.0,6.0,6.850408,3.4614832798380797,2.9,16.95,49,47,Body Care
1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,Packaged Grocery
4828,1.030701,0.30226316835163697,1.0,6.0,37.039254,6.50436170589228,9.42,146.36,456,205,Packaged Grocery
3022,0.761966,0.915315080860039,0.0,10.0,11.31945,13.7146797272536,0.0,156.3,1546,266,Packaged Grocery
3247,2.559139,1.53842577026804,0.0,8.0,6.579731,3.9489705032393996,0.0,20.72,186,130,Body Care
3128,2.166666,0.707106781186548,1.0,4.0,10.37,3.16732583438718,4.87,17.0,18,18,Body Care
4533,1.04427,0.324167525241557,1.0,5.0,13.390494,3.7548288860372,10.76,56.55,384,206,Packaged Grocery
4369,0.975571,0.186793275459853,0.0,2.0,53.321070999999996,10.8240327717349,0.0,113.46,1269,266,Packaged Grocery
6963,2.88,1.74818809518931,0.0,10.0,13.2421,8.05572351834646,0.0,45.7,100,83,Body Care
2174,3.828393,4.06261985302622,0.0,50.0,19.710592000000002,20.850689218776697,0.0,277.0,641,192,Body Care
3434,1.1240430000000001,0.42367991066277294,0.0,6.0,31.794954999999998,11.855463125961,0.0,167.94,3136,291,Refrigerated Grocery
2169,0.76923,0.514407799916938,0.0,2.0,13.16,10.055488451587,0.0,40.4,26,25,Packaged Tea
6252,1.223784,0.7538556139952179,0.0,10.0,26.664538,16.0875524984476,0.0,198.7,4482,291,Refrigerated Grocery
4375,1.175438,0.5674340703100289,0.0,6.0,21.443333,10.208865178622698,0.0,93.96,171,118,Packaged Grocery
6641,2.1641790000000003,2.57962303403784,0.0,18.0,130.874925,155.374261210103,0.0,1083.96,67,17,Packaged Grocery
4823,0.983606,0.32668950681999104,0.0,2.0,13.562991,5.86449065845109,0.0,32.26,244,141,Packaged Tea
5549,1.0059879999999999,0.134298982584308,0.0,2.0,30.916407,4.57805888543425,0.0,62.08,167,122,Packaged Tea
5429,1.0566799999999998,0.288467119674898,0.0,4.0,16.603191,4.59155579378183,0.0,64.24,1482,276,Packaged Tea
5690,1.156565,0.8446664959421172,0.0,8.0,16.562769,4.92049240253536,0.0,65.24,1188,272,Packaged Grocery
2987,1.045094,0.7814175529807099,0.0,10.0,16.212141,11.927136247715499,0.0,157.9,4413,289,Refrigerated Grocery
5989,1.3747530000000001,2.4436288873095497,0.0,100.0,15.619953,27.788390376115398,0.0,1137.0,4563,291,Packaged Grocery
3325,1.017045,0.21925599834448103,0.0,3.0,17.089417,3.9376739025422003,0.0,49.29,704,241,Packaged Grocery
3238,1.393442,1.41749413314001,0.0,6.0,6.6881960000000005,6.80398327163256,0.0,29.46,61,56,Body Care
4261,0.783333,0.45441960250548497,0.0,2.0,12.620333,7.36056371428782,0.0,26.9,60,56,Packaged Grocery
3071,2.0,1.67332005306815,0.0,5.0,8.735,7.299352711028559,0.0,21.8,6,6,Vitamins
6566,1.0,0.0,1.0,1.0,28.812,2.33877532054709,26.25,30.52,5,5,Frozen
5371,0.9774430000000001,1.38986307190225,0.0,19.0,12.788075,19.697658495495897,0.0,291.65,665,150,Packaged Grocery
2182,0.05555499999999999,0.23066889195377,0.0,1.0,1.19875,4.979919094738469,0.0,22.26,72,61,Refrigerated Grocery
3227,1.448931,1.2403161192115402,0.0,8.0,21.75238,7.4423929818681005,0.0,98.64,2105,284,Packaged Grocery
4355,1.084147,0.40229995473134206,0.0,6.0,17.13349,6.2438197082235805,0.0,96.3,1842,276,Packaged Tea
953,1.0649549999999999,0.423751657879376,1.0,12.0,55.38919,22.300077238634803,0.0,636.12,1247,274,Packaged Grocery
4102,0.8799600000000001,0.7301062314772041,0.0,20.0,19.977142,16.6450317555022,0.0,455.2,3024,292,Packaged Grocery
1261,0.975591,0.513471030686225,0.0,5.0,16.072411,8.16830417806146,0.0,72.55,1352,268,Packaged Grocery
4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,16,Vitamins
1569,2.316455,1.7305372958765102,0.0,12.0,6.581139,5.16037363169617,0.0,38.76,158,126,Body Care
788,1.033768,0.29396672383002603,0.0,4.0,16.568825,4.75548184796654,0.0,64.2,1303,275,Packaged Tea
1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,32,Packaged Grocery
1008,5.0,3.2230513029569603,0.0,12.0,23.5825,15.036989057832502,0.0,57.84,68,60,Body Care
3201,1.008385,0.09128468056355302,1.0,2.0,26.669832,2.9281005927145,23.71,54.9,477,230,Packaged Grocery
2784,2.233333,1.04000442085709,1.0,6.0,9.622666,4.59744676767543,3.72,26.22,30,27,Body Care
1622,2.748815,1.78577341360019,0.0,12.0,10.756729,6.960666033951019,0.0,46.44,211,142,Vitamins
2982,1.160907,0.533728945906582,0.0,8.0,32.906695,14.91505506212,0.0,240.08,2778,291,Packaged Grocery
5639,1.0681,0.50430746152117,0.0,10.0,20.671734,9.91220931705416,0.0,203.7,1395,273,Refrigerated Grocery
1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Vitamins
4389,1.798561,1.68268278335727,0.0,12.0,21.134064000000002,19.7738255884643,0.0,140.64,556,216,Vitamins
4123,1.149147,0.7649314890773059,0.0,12.0,23.000923,15.1717406364614,0.0,233.4,704,229,Body Care
5334,1.498161,1.17053934599582,0.0,5.0,11.708897,10.671715731081001,0.0,95.36,544,231,Body Care
1884,1.0,0.0,1.0,1.0,17.01,0.0,17.01,17.01,7,7,Packaged Grocery
3304,2.869109,1.96512722059185,0.0,12.0,12.645078,8.06648973868598,0.0,49.44,191,138,Body Care
4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,Body Care
2682,0.2,0.40368671387966604,0.0,1.0,14.64109,29.6203788502498,0.0,76.95,55,51,Packaged Grocery
3745,4.457568,3.57636553061598,0.0,40.0,11.838543,9.36135424044463,0.0,106.0,872,241,Packaged Grocery
2351,1.7528400000000002,2.01286517729188,0.0,25.0,15.37839,16.1574551450071,0.0,200.0,2112,288,Packaged Grocery
5245,1.0693059999999999,1.48374476519083,0.0,25.0,15.120513,21.1134045975656,0.0,355.25,1111,265,Packaged Grocery
1778,0.424731,0.506424864676802,0.0,2.0,12.108602000000001,14.6106966806828,0.0,51.88,186,70,Packaged Grocery
4066,1.0201,0.619219115564559,0.0,6.0,11.989094999999999,6.56605751565721,0.0,59.7,199,138,Packaged Grocery
1548,0.981927,0.485834384629229,0.0,3.0,27.854759,13.516971406427901,0.0,77.82,166,100,Packaged Grocery
2537,1.3275860000000002,0.88116969754867,0.0,6.0,12.004827,7.39015019551687,0.0,39.0,174,127,Vitamins
316,0.8930309999999999,0.47845352453074796,0.0,4.0,17.07283,9.106289354529439,0.0,67.44,1636,278,Refrigerated Grocery
3875,3.0,2.82842712474619,1.0,8.0,237.39,223.813438381166,79.13,633.04,5,2,Meat
1042,0.6609189999999999,0.474763420692383,0.0,1.0,9.853964999999999,8.054995636498282,0.0,18.19,174,120,Packaged Grocery
4908,1.032258,0.579572798128929,0.0,4.0,14.478709,7.841696969435179,0.0,57.52,93,64,Packaged Grocery
5922,1.348157,0.935018266604625,0.0,15.0,20.07526,14.326384238255999,0.0,233.7,1574,264,Packaged Grocery
987,1.011695,0.209253126114018,0.0,2.0,18.434649,4.34530961949737,0.0,38.02,684,248,Packaged Tea
2139,1.392825,1.28871607332551,0.0,30.0,10.219851,9.124638287805631,0.0,211.2,1143,274,Packaged Grocery
3666,2.386752,1.41496881666585,0.0,12.0,11.135405,6.569736113204059,0.0,57.6,468,205,Body Care
1992,0.798053,0.8698730532871359,0.0,8.0,18.961751,20.6025409005242,0.0,187.92,411,191,Packaged Grocery
2096,0.991253,0.8901241140427679,0.0,8.0,13.080145,17.1025223587435,0.0,142.24,343,88,Packaged Grocery
4465,1.098765,0.436031486007746,-1.0,3.0,99.154444,38.263694215274,-92.55,224.58,81,68,Meat
2125,1.0402930000000001,0.23133862814174,1.0,3.0,41.862783,9.465101900466241,0.0,105.39,273,169,Frozen
2997,0.898133,0.587585921191413,0.0,5.0,13.401594000000001,8.82217974389281,0.0,78.8,1286,266,Refrigerated Grocery
5073,0.7687069999999999,0.43899054832531803,0.0,2.0,16.639931,9.85398267975314,0.0,45.04,147,102,Packaged Grocery
2880,1.7272720000000001,1.3845621864447901,0.0,7.0,6.349958,5.12873845010366,0.0,27.3,242,152,Body Care
6083,1.8571419999999998,1.28921988508086,0.0,8.0,34.118761,23.6342483198575,0.0,150.32,105,82,Vitamins
3437,1.103448,0.61787814252875,0.0,4.0,21.743103,14.3167524508499,0.0,50.66,29,26,Frozen
2835,1.7362630000000001,1.4517052412415201,0.0,6.0,8.595604,7.15200814205217,0.0,29.04,91,71,Vitamins
4320,0.7559520000000001,0.594943170025906,0.0,6.0,19.306607,15.1940154704031,0.0,154.5,840,246,Refrigerated Grocery
3773,2.866228,2.36124381093585,0.0,24.0,9.356513,7.648741986043019,0.0,77.28,456,217,Body Care
4984,1.1022020000000001,0.8104199272902081,1.0,15.0,14.817723999999998,10.548062620449901,0.0,197.7,1771,278,Refrigerated Grocery
5478,0.718954,0.543593263434079,0.0,3.0,20.994836,15.832706783268799,0.0,86.67,153,104,Packaged Grocery
1813,0.8338979999999999,0.580263990795058,0.0,10.0,15.181354999999998,10.3169981489803,0.0,154.8,1475,281,Refrigerated Grocery
3603,1.1,0.31622776601683805,1.0,2.0,58.802,18.9373363139241,46.76,111.5,10,7,Meat
487,0.966261,0.8915190083080471,0.0,8.0,6.086531,5.92362842905824,0.0,59.76,741,242,Packaged Grocery
3897,1.10384,0.38382471322115896,0.0,6.0,14.372360999999998,5.138572207414111,0.0,79.74,703,220,Packaged Grocery
53,0.664179,0.532734165084129,0.0,4.0,10.966455,8.717584049331759,0.0,54.88,268,154,Refrigerated Grocery
4085,1.100077,1.12912115835726,0.0,23.0,12.454631,12.8501670134989,0.0,261.28,1289,275,Packaged Grocery
6197,1.211251,1.01997455298992,1.0,35.0,26.551657000000002,20.2347916963374,0.0,703.85,2613,285,Packaged Grocery
1350,0.674796,0.6207091181695551,0.0,4.0,9.221964,9.853532895214519,0.0,60.96,738,203,Refrigerated Grocery
27,1.491452,2.12332529917271,0.0,12.0,17.013504,24.057444283123804,0.0,135.48,234,147,Vitamins
3940,0.914285,0.322636996457577,0.0,2.0,21.881968,8.28510542538941,0.0,53.02,315,158,Packaged Grocery
3999,0.798672,0.9611975203033459,0.0,10.0,10.605088,17.0304533088071,0.0,177.8,452,99,Packaged Grocery
4218,0.447204,0.6973218510667479,0.0,4.0,8.060186,12.3950007297322,0.0,69.84,161,118,Packaged Grocery
6748,1.1595440000000001,1.0940043503846602,0.0,16.0,21.358,19.6504327137376,0.0,308.0,3955,284,Packaged Grocery
6935,1.098436,0.450564758465664,0.0,5.0,31.761360999999997,13.124056517344501,0.0,145.1,1087,231,Packaged Grocery
450,1.121428,0.471761693634274,1.0,4.0,35.811142,14.245541626713901,0.0,138.96,140,89,Packaged Grocery
180,0.9538459999999999,0.463581247514508,0.0,3.0,17.93123,8.732469128380309,0.0,47.19,130,93,Refrigerated Grocery
2287,1.118945,0.44509913843188204,1.0,6.0,19.792648,7.381221637200801,13.95,100.02,1631,272,Packaged Grocery
785,1.296,0.7974324619522131,0.0,9.0,14.116320000000002,8.73098702152819,0.0,104.94,750,257,Packaged Grocery
3553,2.056,1.19319379098522,0.0,7.0,9.91164,5.719612543318941,0.0,34.09,500,203,Body Care
719,2.574175,1.9924079405351698,0.0,20.0,14.562032,10.7683603341182,0.0,107.6,364,188,Body Care
3389,3.066059,1.50424383107714,0.0,6.0,13.104738000000001,6.34915921246218,0.0,26.76,439,224,Packaged Grocery
2597,1.02554,0.157914411835268,1.0,2.0,23.584007,4.44727560236647,19.22,50.8,509,228,Packaged Grocery
1382,1.129979,0.49777087087906896,0.0,5.0,13.116981,5.56843600329144,0.0,53.5,477,206,Packaged Grocery
855,1.19423,0.725425357028023,0.0,8.0,27.410625,16.8552906244421,0.0,184.88,1040,258,Packaged Grocery
466,0.841865,0.663736118337506,0.0,6.0,14.415107999999998,11.360084078100199,0.0,102.66,1758,282,Refrigerated Grocery
1701,1.7631569999999999,0.9052710108951959,0.0,6.0,7.8814910000000005,4.06638197398245,0.0,25.98,114,86,Vitamins
258,0.931034,0.41123647975205296,0.0,4.0,19.841724,8.43920151548064,0.0,76.08,116,94,Packaged Grocery
991,1.047619,0.354591033392891,0.0,6.0,9.789469,3.1310223773413597,0.0,52.02,2415,280,Packaged Grocery
5363,0.845549,1.02764849408974,0.0,10.0,12.691164,15.2365762100441,0.0,156.3,764,227,Packaged Grocery
6431,2.2455689999999997,2.0937299112365704,0.0,24.0,16.304658,15.5799023889396,0.0,182.16,395,180,Body Care
6870,1.113263,0.400357959812281,0.0,4.0,41.630342,15.3744251983884,0.0,154.6,671,221,Packaged Grocery
6842,6.0,,6.0,6.0,145.26,,145.26,145.26,1,1,Vitamins
6081,1.1102969999999999,1.4806505005896802,0.0,40.0,15.748755,21.0522977561922,0.0,568.4,1913,282,Packaged Grocery
1562,1.093715,0.431939742408045,1.0,8.0,17.245876000000003,6.4248667690612695,10.22,112.24,907,251,Packaged Grocery
2770,1.209941,0.7412707069154308,0.0,10.0,11.092452,6.44197728980507,0.0,104.0,1529,273,Packaged Grocery
3166,0.797297,0.7716137069604209,0.0,5.0,14.639414000000002,14.0096303420173,0.0,86.85,444,206,Packaged Grocery
159,1.087567,0.8973487105872521,0.0,22.0,12.244223,9.58468157765385,0.0,197.34,2775,290,Refrigerated Grocery
6060,1.1233360000000001,0.46466862284796,0.0,5.0,33.883386,13.8667052701354,0.0,149.25,6162,293,Refrigerated Grocery
2868,0.43032700000000007,0.634455061760067,0.0,5.0,10.141557,15.160439341304901,0.0,115.55,244,140,Packaged Grocery
609,1.427003,1.05918054526208,0.0,10.0,13.090010000000001,9.70725088118202,0.0,94.4,911,240,Packaged Grocery
4865,1.037037,0.19245008972987498,1.0,2.0,105.31703700000001,18.2515522658748,91.02,192.04,27,25,Meat
5220,1.00332,0.36147544138811605,0.0,5.0,14.183779000000001,4.9895715768666,0.0,55.0,1807,272,Refrigerated Grocery
3904,0.8857139999999999,0.788307409218365,0.0,6.0,36.861142,32.7497535021342,0.0,248.64,105,66,Packaged Grocery
1014,1.088036,0.528736630121226,0.0,8.0,12.229367,5.62240190839406,0.0,83.36,443,191,Packaged Grocery
2514,1.375,0.7329625110148481,1.0,4.0,12.152291,6.00213800190995,6.9,38.64,48,43,Vitamins
2235,0.378839,0.576208692278558,0.0,3.0,13.342285999999998,20.7805749132633,0.0,100.5,293,137,Packaged Grocery
3454,1.6739130000000002,1.3342388229679798,0.0,6.0,7.311739,5.8277116928413,0.0,26.22,46,40,Body Care
3512,0.829959,0.48914351725036204,0.0,4.0,10.780445,8.82306065911134,0.0,61.6,247,131,Refrigerated Grocery
778,1.0950870000000001,0.360371116135209,1.0,5.0,30.000727,9.81525862608681,0.0,135.5,5069,293,Refrigerated Grocery
681,1.577814,1.0372856005555,-4.0,7.0,43.60524,27.295578580605802,-83.25,194.95,1208,251,Meat
4052,0.948253,0.273932554534088,0.0,2.0,22.649183999999998,6.62259386225954,0.0,49.68,773,256,Packaged Grocery
6801,1.189964,1.08775377365101,0.0,10.0,15.896308,17.3253169329022,0.0,150.4,279,92,Packaged Grocery
4248,0.8791200000000001,0.554480033407973,0.0,3.0,11.257692,8.38942894056073,0.0,39.3,91,68,Packaged Grocery
2340,1.084179,0.9486201436116021,0.0,12.0,15.960826999999998,13.4492839044072,0.0,169.92,689,212,Packaged Grocery
5781,1.003044,0.156144045636432,0.0,3.0,39.478569,6.908350842602201,0.0,117.15,657,258,Packaged Grocery
1438,1.0,0.0,1.0,1.0,7.588,0.15188811671754998,7.44,7.8,5,5,Packaged Grocery
1060,1.080291,0.344246708741239,1.0,4.0,12.705985,4.457259026486691,0.0,49.56,137,101,Packaged Tea
5799,0.753246,0.6520381841386639,0.0,3.0,13.185974,9.58951116416982,0.0,22.15,77,65,Packaged Grocery
507,1.108527,0.45336705103346997,0.0,6.0,23.141382,9.40591611609018,0.0,118.74,774,241,Body Care
4249,0.792452,0.409431621323895,0.0,1.0,36.979622,19.360651209075503,0.0,50.34,53,50,Packaged Grocery
4527,1.597024,1.43103518171457,1.0,10.0,29.307289,18.0828639393393,6.36,231.84,1546,279,Packaged Grocery
1521,1.010869,0.10378309267077901,1.0,2.0,24.67,3.31352910597081,0.0,49.14,552,243,Packaged Grocery
1555,0.9792190000000001,0.6718582500049479,0.0,6.0,11.021996000000001,7.442834211603169,0.0,62.25,1973,289,Refrigerated Grocery
1052,1.0785120000000001,0.424450756838269,0.0,8.0,19.406466,7.413184698052161,0.0,125.28,484,214,Packaged Grocery
4981,1.0439450000000001,0.46153718323346793,0.0,8.0,18.393945000000002,7.8736884104647995,0.0,128.48,2048,284,Packaged Tea
4390,1.033333,0.18257418583505605,1.0,2.0,11.434333,2.6730722132915297,8.86,23.7,30,26,Body Care
2904,3.5358050000000003,2.67642466100054,1.0,18.0,7.976278,6.03227118171643,0.0,42.3,782,252,Body Care
1009,3.663021,3.89472172952573,0.0,48.0,14.474210000000001,16.0726021493622,0.0,165.6,1463,245,Body Care
4142,1.172991,0.5962512161575471,0.0,5.0,11.173013000000001,5.491548820798861,0.0,42.3,896,254,Body Care
1294,1.770833,1.4178134699109701,0.0,6.0,23.132916,17.6235329805437,0.0,74.4,48,46,Body Care
3737,1.177245,0.9519434020005079,0.0,8.0,21.644634,17.1826333175719,0.0,153.04,835,226,Packaged Grocery
3550,0.9693870000000001,0.173150410310761,0.0,1.0,18.12102,3.76342613420546,0.0,20.31,98,82,Packaged Grocery
5389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Packaged Grocery
